Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
George W. Bush,8,5.92,25,36,Simplicity,4,0.16,-574.0306573676261,1,0.7152
George W. Bush,9,2.0,25,36,Simplicity,2,0.16,-562.1661452123551,1,0.9232
Barack Obama,1,4.48,25,36,Simplicity,4,0.16,-496.7381138371363,1,0.6
Barack Obama,2,3.0,25,36,Simplicity,3,0.16,-493.4224969967658,1,0.6063999999999999
Barack Obama,3,2.0,25,36,Simplicity,2,0.16,-480.9373848629012,1,0.9232
Barack Obama,4,1.0,25,36,Simplicity,1,0.16,-466.1337541102293,1,1.0
Barack Obama,5,1.0,25,36,Simplicity,1,0.16,-466.1337541102293,1,1.0
Barack Obama,6,1.0,25,36,Simplicity,1,0.16,-466.1337541102293,1,1.0
Barack Obama,7,1.0,25,36,Simplicity,1,0.16,-466.1337541102293,1,1.0
Barack Obama,8,1.0,25,36,Simplicity,1,0.16,-466.1337541102293,1,1.0
Barack Obama,9,1.0,25,36,Simplicity,1,0.16,-466.1337541102293,1,1.0
Abraham Lincoln,1,8.879999999999999,25,36,Simplicity,6,0.16,-557.5683496132361,1,0.296
Abraham Lincoln,2,4.0,25,36,Simplicity,4,0.16,-550.7389696856256,1,0.46560000000000007
Abraham Lincoln,3,2.0,25,36,Simplicity,2,0.16,-526.6820236236453,1,0.8528
Abraham Lincoln,4,1.0,25,36,Simplicity,1,0.16,-514.2796765502272,1,1.0
Abraham Lincoln,5,1.0,25,36,Simplicity,1,0.16,-514.2796765502272,1,1.0
Abraham Lincoln,6,1.0,25,36,Simplicity,1,0.16,-514.2796765502272,1,1.0
Abraham Lincoln,7,1.0,25,36,Simplicity,1,0.16,-514.2796765502272,1,1.0
Abraham Lincoln,8,1.0,25,36,Simplicity,1,0.16,-514.2796765502272,1,1.0
Abraham Lincoln,9,1.0,25,36,Simplicity,1,0.16,-514.2796765502272,1,1.0
Richard Nixon,1,11.84,25,36,Simplicity,8,0.16,-608.452314632771,1,0.3152
Richard Nixon,2,4.24,25,36,Simplicity,4,0.16,-572.1243059296943,1,0.6544000000000001
Richard Nixon,3,9.32,25,36,Simplicity,5,0.16,-569.4099796967332,1,0.6512000000000002
Richard Nixon,4,2.0,25,36,Simplicity,2,0.16,-559.8967625477761,1,0.9232
Richard Nixon,5,3.96,25,36,Simplicity,3,0.16,-559.3785226359034,1,0.8496000000000001
Richard Nixon,6,2.0,25,36,Simplicity,2,0.16,-559.8141928188876,1,0.9232
Richard Nixon,7,1.0,25,36,Simplicity,1,0.16,-560.0116412631239,1,1.0
Richard Nixon,8,2.0,25,36,Simplicity,2,0.16,-559.8967625477761,1,0.9232
Richard Nixon,9,6.88,25,36,Simplicity,4,0.16,-559.3845499795572,1,0.7792000000000001
a salmon,1,5.49,50,36,Simplicity,5,0.16,-831.6100674878393,1,0.6816
a salmon,2,3.49,50,36,Simplicity,3,0.16,-798.0208410427941,1,0.8855999999999999
a salmon,3,1.0,50,36,Simplicity,1,0.16,-773.3341455252845,1,1.0
a salmon,4,1.0,50,36,Simplicity,1,0.16,-773.3341455252845,1,1.0
a salmon,5,1.0,50,36,Simplicity,1,0.16,-773.3341455252845,1,1.0
a salmon,6,1.0,50,36,Simplicity,1,0.16,-773.3341455252845,1,1.0
a salmon,7,1.0,50,36,Simplicity,1,0.16,-773.3341455252845,1,1.0
a salmon,8,1.0,50,36,Simplicity,1,0.16,-773.3341455252845,1,1.0
a salmon,9,1.0,50,36,Simplicity,1,0.16,-773.3341455252845,1,1.0
an eagle,1,15.897119897959183,50,36,Simplicity,14,0.16,-1058.904759892906,1,0.1608
an eagle,2,10.449183673469388,50,36,Simplicity,8,0.16,-977.8755233106283,1,0.3264000000000001
an eagle,3,5.245,50,36,Simplicity,5,0.16,-931.025216946439,1,0.6536000000000002
an eagle,4,2.0,50,36,Simplicity,2,0.16,-881.0327908182236,1,0.9232
an eagle,5,1.0,50,36,Simplicity,1,0.16,-862.188350552577,1,1.0
an eagle,6,1.0,50,36,Simplicity,1,0.16,-862.188350552577,1,1.0
an eagle,7,1.0,50,36,Simplicity,1,0.16,-862.188350552577,1,1.0
