participantID,wordSetID,rt,word,button_pressed,response_r,response_g,response_b,response_munsell,trial_index,time_elapsed,condition
735,0,4479.21999997925,energy,13,252,190,0,5Y8/14,37,153990,block1_target_trial
735,0,3185.0049999775365,sun,23,244,150,0,10YR7/14,38,157677,block1_target_trial
519,0,14977.565000008326,pheasant,87,59,58,58,N2,105,753102,block2_target_trial
735,0,2219.4449999951757,relief,17,158,211,223,5B8/4,39,160400,block1_target_trial
735,0,1742.935000045691,bone,10,233,232,231,N9,40,162646,block1_target_trial
519,0,3428.9299999945797,pain,55,190,26,52,5R4/14,107,760737,block2_target_trial
735,0,3601.4049999648705,romance,55,190,26,52,5R4/14,41,166750,block1_target_trial
735,0,2766.7399999918416,heaven,10,233,232,231,N9,42,170020,block1_target_trial
519,0,2342.754999990575,temptation,26,64,196,164,10G7/8,109,766275,block2_target_trial
346,0,3025.5250000045635,barley,56,146,80,27,5YR4/8,16,78874,block1_target_trial
735,0,2163.3049999945797,appearance,5,205,236,235,10BG9/2,43,172686,block1_target_trial
735,0,2070.2950000413693,desire,55,190,26,52,5R4/14,44,175259,block1_target_trial
346,0,2641.414999990957,loyal,28,99,185,228,10B7/8,17,82025,block1_target_trial
346,0,4028.729999990901,belt,79,56,49,32,5Y2/2,18,86559,block1_target_trial
735,0,4438.360000029206,mansion,13,252,190,0,5Y8/14,45,180201,block1_target_trial
346,0,1876.8649999983609,sun,2,238,234,140,10Y9/6,19,88944,block1_target_trial
735,0,3451.8650000100024,lemon,2,238,234,140,10Y9/6,46,184155,block1_target_trial
346,0,3055.3000000072643,faith,6,216,232,240,10B9/2,20,92506,block1_target_trial
735,0,1846.7199999722652,tarantula,87,59,58,58,N2,47,186506,block1_target_trial
346,0,2540.340000006836,ache,87,59,58,58,N2,21,95552,block1_target_trial
735,0,2403.6400000331923,ache,55,190,26,52,5R4/14,48,189412,block1_target_trial
346,0,2419.530000013765,divinity,47,54,142,15,10GY5/12,22,98478,block1_target_trial
346,0,2653.344999998808,desire,44,216,65,0,10R5/16,23,101637,block1_target_trial
519,0,12484.839999990072,chalk,29,173,169,229,10PB7/8,111,789665,block2_target_trial
735,0,6718.640000035521,heroism,13,252,190,0,5Y8/14,49,196634,block1_target_trial
346,0,3891.205000021728,success,25,103,196,96,10GY7/10,24,106034,block1_target_trial
735,0,2865.8249999862164,robin,62,0,113,178,5PB4/12,50,200003,block1_target_trial
519,0,2381.3500000396743,staple,87,59,58,58,N2,113,795505,block2_target_trial
735,0,2095.514999993611,loyal,13,252,190,0,5Y8/14,51,202602,block1_target_trial
346,0,3343.7750000157394,romance,44,216,65,0,10R5/16,25,109888,block1_target_trial
519,0,2197.0100000035018,computer,25,103,196,96,10GY7/10,115,800728,block2_target_trial
346,0,4340.7399999850895,playfulness,12,255,186,123,5YR8/8,26,114736,block1_target_trial
735,0,5525.324999995064,optimism,18,173,204,247,5PB8/6,52,208631,block1_target_trial
735,0,1450.0049999915063,fork,32,181,182,181,N7,53,210584,block1_target_trial
346,0,2230.169999995269,boat,21,202,202,202,N8,27,117476,block1_target_trial
519,0,3788.569999975152,boat,40,96,151,219,5PB6/10,117,807184,block2_target_trial
346,0,1475.3450000134762,rose,20,246,186,205,5RP8/6,28,119456,block1_target_trial
735,0,3008.7899999925867,sadness,84,0,58,101,5PB2/8,54,214096,block1_target_trial
346,0,3611.7400000221096,pheasant,82,0,62,57,5BG2/6,29,123577,block1_target_trial
519,0,2580.885000003036,faith,12,255,186,123,5YR8/8,119,812240,block2_target_trial
735,0,4983.524999988731,corpse,58,93,100,0,5GY4/8,55,219582,block1_target_trial
346,0,2646.3999999978114,temptation,53,218,64,108,10RP5/14,30,126729,block1_target_trial
346,0,2080.0550000276417,lemon,2,238,234,140,10Y9/6,31,129315,block1_target_trial
735,0,2604.9800000037067,shampoo,5,205,236,235,10BG9/2,56,222689,block1_target_trial
519,0,2749.0050000487827,sun,2,238,234,140,10Y9/6,121,817800,block2_target_trial
346,0,1993.7100000097416,fork,10,233,232,231,N9,32,131812,block1_target_trial
346,0,3672.859999991488,optimism,80,46,52,38,5GY2/2,33,135993,block1_target_trial
735,0,5833.415000000969,shampoo,5,205,236,235,10BG9/2,58,233034,block2_target_trial
519,0,1981.050000002142,relief,6,216,232,240,10B9/2,123,828408,block2_target_trial
346,0,4595.394999982091,robin,44,216,65,0,10R5/16,34,141094,block1_target_trial
346,0,3460.560000006808,tarantula,87,59,58,58,N2,35,145061,block1_target_trial
735,0,1699.0500000538304,playfulness,13,252,190,0,5Y8/14,60,240332,block2_target_trial
346,0,5747.379999986151,relief,28,99,185,228,10B7/8,36,151312,block1_target_trial
346,0,4058.9399999880698,sadness,79,56,49,32,5Y2/2,37,155878,block1_target_trial
346,0,1736.1149999778718,corpse,79,56,49,32,5Y2/2,38,158119,block1_target_trial
519,0,12851.419999962673,toe,78,75,41,23,5YR2/4,125,846768,block2_target_trial
735,0,1687.22500000149,tarantula,87,59,58,58,N2,62,253243,block2_target_trial
346,0,3975.3900000068825,bone,56,146,80,27,5YR4/8,39,162602,block1_target_trial
519,0,3533.244999998715,loyal,27,29,194,202,10BG7/8,127,853248,block2_target_trial
346,0,3571.2599999969825,appearance,67,100,65,8,10YR3/6,40,166680,block1_target_trial
735,0,4011.7849999805912,heaven,10,233,232,231,N9,64,261772,block2_target_trial
346,0,3025.2350000082515,heaven,2,238,234,140,10Y9/6,41,170212,block1_target_trial
346,0,2578.9550000044983,staple,32,181,182,181,N7,42,173299,block1_target_trial
735,0,2191.5800000424497,belt,67,100,65,8,10YR3/6,66,267760,block2_target_trial
519,0,8732.03499999363,barley,47,54,142,15,10GY5/12,129,864887,block2_target_trial
735,0,1459.1549999895506,sun,23,244,150,0,10YR7/14,68,272731,block2_target_trial
346,0,6801.230000011856,shampoo,7,229,228,239,10PB9/2,43,180604,block1_target_trial
346,0,2518.9249999821186,excitement,25,103,196,96,10GY7/10,44,183628,block1_target_trial
735,0,2045.7600000081584,corpse,69,32,83,38,10GY3/6,70,277256,block2_target_trial
519,0,6229.159999988042,urge,29,173,169,229,10PB7/8,131,873519,block2_target_trial
346,0,1782.0750000246337,pain,80,46,52,38,5GY2/2,45,185917,block1_target_trial
346,0,2945.6200000131503,chalk,42,226,110,159,5RP6/12,46,189365,block1_target_trial
735,0,1764.8899999912828,desire,55,190,26,52,5R4/14,72,284995,block2_target_trial
735,0,1547.2650000010617,lemon,2,238,234,140,10Y9/6,74,289287,block2_target_trial
346,0,3583.249999996042,mansion,66,137,34,17,10R3/10,48,196639,block1_target_trial
735,0,1557.570000004489,pain,55,190,26,52,5R4/14,76,293266,block2_target_trial
346,0,3184.1050000221003,urge,44,216,65,0,10R5/16,49,200326,block1_target_trial
50,0,4656.335000006948,robin,15,135,220,178,5G8/6,16,209278,block1_target_trial
239,0,5436.679999984335,mansion,10,233,232,231,N9,16,69442,block1_target_trial
346,0,5377.444999990985,fish,11,254,185,179,5R8/6,50,206208,block1_target_trial
735,0,2346.7749999836087,fork,21,202,202,202,N8,78,299751,block2_target_trial
519,0,2749.1099999751896,shampoo,13,252,190,0,5Y8/14,133,897159,block2_target_trial
346,0,3662.2000000206754,rock,79,56,49,32,5Y2/2,51,210377,block1_target_trial
239,0,4492.904999991879,heaven,50,0,146,196,10B5/12,17,74447,block1_target_trial
50,0,5331.1049999902025,faith,7,229,228,239,10PB9/2,17,215128,block1_target_trial
239,0,3450.8050000295043,energy,23,244,150,0,10YR7/14,18,78407,block1_target_trial
735,0,4397.65499997884,loyal,63,132,71,157,5P4/12,80,308170,block2_target_trial
346,0,4413.939999998547,computer,9,242,226,227,10RP9/2,52,215296,block1_target_trial
50,0,3757.849999994505,heaven,18,173,204,247,5PB8/6,18,219392,block1_target_trial
346,0,2131.554999999935,gloom,43,163,162,162,N6,53,217932,block1_target_trial
239,0,3237.894999969285,excitement,44,216,65,0,10R5/16,19,82154,block1_target_trial
50,0,3001.1049999739043,rock,54,136,137,135,N5,19,222901,block1_target_trial
735,0,1883.0500000040047,gloom,84,0,58,101,5PB2/8,82,312859,block2_target_trial
346,0,2208.7049999972805,energy,47,54,142,15,10GY5/12,54,220645,block1_target_trial
437,0,2933.000000193715,tarantula,49,0,147,152,10BG5/10,16,261244,block1_target_trial
239,0,3705.82499995362,tarantula,67,100,65,8,10YR3/6,20,86368,block1_target_trial
50,0,3870.404999994207,rose,55,190,26,52,5R4/14,20,227276,block1_target_trial
437,0,1978.9999998174608,mansion,37,29,171,113,5G6/10,17,263734,block1_target_trial
346,0,4163.594999990892,heroism,28,99,185,228,10B7/8,55,225316,block1_target_trial
50,0,3494.3650000495836,romance,53,218,64,108,10RP5/14,21,231288,block1_target_trial
437,0,3424.000000115484,playfulness,31,238,151,162,10RP7/8,18,267665,block1_target_trial
239,0,5014.740000013262,chalk,10,233,232,231,N9,21,91892,block1_target_trial
346,0,2783.46999999485,toe,45,170,103,0,10YR5/10,56,228608,block1_target_trial
519,0,16884.974999993574,ache,70,0,88,63,10G3/8,135,917359,block2_target_trial
50,0,2548.5050000133924,shampoo,10,233,232,231,N9,22,234352,block1_target_trial
735,0,2846.3099999935366,robin,62,0,113,178,5PB4/12,84,324111,block2_target_trial
437,0,2766.9999999925494,romance,20,246,186,205,5RP8/6,19,270939,block1_target_trial
239,0,2472.9650000226684,barley,47,54,142,15,10GY5/12,22,94872,block1_target_trial
437,0,2251.9999998621643,loyal,73,79,58,135,10PB3/10,20,273704,block1_target_trial
239,0,2422.1700000343844,rose,55,190,26,52,5R4/14,23,97802,block1_target_trial
50,0,3629.8350000288337,boat,18,173,204,247,5PB8/6,23,238490,block1_target_trial
50,0,2405.4999999934807,appearance,1,255,225,176,10YR9/4,24,241412,block1_target_trial
239,0,3695.8549999981183,corpse,21,202,202,202,N8,24,102003,block1_target_trial
735,0,4899.765000038315,appearance,2,238,234,140,10Y9/6,86,332523,block2_target_trial
50,0,2414.5949999801815,gloom,65,107,108,107,N4,25,244332,block1_target_trial
239,0,3154.274999978952,loyal,58,93,100,0,5GY4/8,25,105673,block1_target_trial
346,0,4257.440000015777,corpse,86,91,20,66,5RP2/8,58,244451,block2_target_trial
239,0,2742.5799999618903,gloom,57,116,95,21,5Y4/6,26,108924,block1_target_trial
735,0,3309.9749999819323,fish,28,99,185,228,10B7/8,88,339706,block2_target_trial
239,0,5284.719999996014,optimism,83,0,63,80,5B2/6,27,114714,block1_target_trial
346,0,2203.3599999849685,energy,47,54,142,15,10GY5/12,60,251741,block2_target_trial
735,0,2417.0999999623746,romance,55,190,26,52,5R4/14,90,345843,block2_target_trial
239,0,2179.7350000124425,fork,7,229,228,239,10PB9/2,28,117401,block1_target_trial
519,0,17203.62499996554,energy,36,136,152,0,5GY6/10,137,942029,block2_target_trial
239,0,3346.66500001913,rock,43,163,162,162,N6,29,121254,block1_target_trial
735,0,4149.559999990743,urge,55,190,26,52,5R4/14,92,352245,block2_target_trial
50,0,19025.265000003856,belt,87,59,58,58,N2,26,263875,block1_target_trial
346,0,4047.294999996666,ache,46,141,120,0,10Y5/8,63,260610,block2_target_trial
239,0,4839.514999999665,divinity,84,0,58,101,5PB2/8,30,126603,block1_target_trial
50,0,2914.074999978766,computer,21,202,202,202,N8,27,267299,block1_target_trial
239,0,2512.899999972433,pheasant,0,245,225,219,10R9/2,31,129623,block1_target_trial
346,0,2851.040000008652,tarantula,67,100,65,8,10YR3/6,65,266473,block2_target_trial
50,0,3945.460000017192,playfulness,25,103,196,96,10GY7/10,28,271753,block1_target_trial
735,0,4813.12499998603,faith,2,238,234,140,10Y9/6,94,362009,block2_target_trial
239,0,2767.9650000063702,playfulness,25,103,196,96,10GY7/10,32,132899,block1_target_trial
346,0,1838.8450000202283,rock,32,181,182,181,N7,67,270430,block2_target_trial
239,0,2008.3899999735877,shampoo,62,0,113,178,5PB4/12,33,135414,block1_target_trial
50,0,4627.779999980703,barley,24,203,172,0,10Y7/12,29,276895,block1_target_trial
346,0,2770.9000000031665,loyal,47,54,142,15,10GY5/12,69,276113,block2_target_trial
50,0,3396.2650000466965,bone,10,233,232,231,N9,30,280806,block1_target_trial
347,0,9847.905000206085,romance,66,137,34,17,10R3/10,16,144909,block1_target_trial
239,0,3169.839999987744,lemon,13,252,190,0,5Y8/14,35,141360,block1_target_trial
735,0,5989.694999996573,relief,28,99,185,228,10B7/8,96,371219,block2_target_trial
50,0,3020.0199999962933,loyal,74,118,39,110,10P3/10,31,284332,block1_target_trial
239,0,3551.9100000383332,toe,10,233,232,231,N9,36,145419,block1_target_trial
735,0,1383.6049999808893,bone,10,233,232,231,N9,98,377291,block2_target_trial
50,0,3577.340000018012,sadness,72,0,79,142,10B3/10,32,288422,block1_target_trial
239,0,2114.750000007916,bone,32,181,182,181,N7,37,148041,block1_target_trial
346,0,3172.9149999737274,shampoo,6,216,232,240,10B9/2,71,285103,block2_target_trial
735,0,1131.340000021737,chalk,10,233,232,231,N9,100,381275,block2_target_trial
50,0,4091.825000010431,success,13,252,190,0,5Y8/14,33,293024,block1_target_trial
239,0,4433.640000002924,desire,25,103,196,96,10GY7/10,38,152983,block1_target_trial
346,0,2485.629999981029,barley,67,100,65,8,10YR3/6,73,289725,block2_target_trial
347,0,13353.559999959543,ache,55,190,26,52,5R4/14,17,158765,block1_target_trial
735,0,1906.3500000047495,mansion,13,252,190,0,5Y8/14,102,385689,block2_target_trial
239,0,2613.3649999974295,urge,44,216,65,0,10R5/16,39,156109,block1_target_trial
346,0,1636.014999996405,fork,10,233,232,231,N9,75,293402,block2_target_trial
50,0,4924.614999967162,fish,37,29,171,113,5G6/10,34,298466,block1_target_trial
239,0,2535.68000002997,staple,21,202,202,202,N8,40,159152,block1_target_trial
735,0,1757.4049999821,temptation,55,190,26,52,5R4/14,104,390279,block2_target_trial
239,0,1871.999999973923,sun,13,252,190,0,5Y8/14,41,161531,block1_target_trial
346,0,3665.9249999793246,gloom,43,163,162,162,N6,77,299253,block2_target_trial
50,0,4561.564999981783,excitement,18,173,204,247,5PB8/6,35,303540,block1_target_trial
239,0,2256.3950000330806,robin,49,0,147,152,10BG5/10,42,164295,block1_target_trial
346,0,1616.9149999914223,divinity,50,0,146,196,10B5/12,79,303405,block2_target_trial
50,0,3614.560000016354,pain,66,137,34,17,10R3/10,36,307678,block1_target_trial
735,0,5161.135000002105,barley,46,141,120,0,10Y5/8,106,397455,block2_target_trial
239,0,4290.09500000393,computer,10,233,232,231,N9,43,169095,block1_target_trial
50,0,2967.5000000279397,tarantula,78,75,41,23,5YR2/4,37,311180,block1_target_trial
437,0,73250,toe,34,231,111,0,5YR6/14,21,347470,block1_target_trial
346,0,1896.0150000057183,staple,10,233,232,231,N9,81,307704,block2_target_trial
735,0,1390.030000009574,energy,13,252,190,0,5Y8/14,108,401757,block2_target_trial
239,0,2654.0050000185147,belt,67,100,65,8,10YR3/6,44,172256,block1_target_trial
50,0,2967.3300000140443,fork,32,181,182,181,N7,38,314657,block1_target_trial
346,0,1719.875000009779,faith,40,96,151,219,5PB6/10,83,311860,block2_target_trial
735,0,1201.024999958463,success,13,252,190,0,5Y8/14,110,405913,block2_target_trial
239,0,5002.229999983683,success,84,0,58,101,5PB2/8,45,177766,block1_target_trial
50,0,3791.765000030864,temptation,41,170,136,191,5P6/8,39,318961,block1_target_trial
346,0,1689.7250000038184,chalk,42,226,110,159,5RP6/12,85,316124,block2_target_trial
347,0,25926.380000077188,pheasant,45,170,103,0,10YR5/10,18,185197,block1_target_trial
735,0,1843.945000029635,optimism,13,252,190,0,5Y8/14,112,411759,block2_target_trial
50,0,3217.594999994617,ache,33,239,107,106,5R6/12,40,322691,block1_target_trial
239,0,4674.505000002682,temptation,12,255,186,123,5YR8/8,46,182945,block1_target_trial
346,0,2751.139999978477,pain,79,56,49,32,5Y2/2,87,321191,block2_target_trial
735,0,3891.935000021476,toe,12,255,186,123,5YR8/8,114,418408,block2_target_trial
239,0,5612.399999983609,romance,44,216,65,0,10R5/16,47,189066,block1_target_trial
50,0,6573.680000030436,pheasant,83,0,63,80,5B2/6,41,329782,block1_target_trial
346,0,2793.949999992037,appearance,45,170,103,0,10YR5/10,89,326227,block2_target_trial
239,0,2651.2949999887496,relief,72,0,79,142,10B3/10,48,192224,block1_target_trial
399,0,4464.18999999878,temptation,67,100,65,8,10YR3/6,16,203698,block1_target_trial
346,0,2477.4150000012014,computer,9,242,226,227,10RP9/2,91,331253,block2_target_trial
239,0,2639.1350000048988,pain,44,216,65,0,10R5/16,49,195371,block1_target_trial
735,0,4099.739999976009,sadness,85,73,31,87,5P2/8,116,426175,block2_target_trial
50,0,3907.8499999595806,relief,11,254,185,179,5R8/6,43,337290,block1_target_trial
399,0,2538.444999998319,romance,55,190,26,52,5R4/14,17,206746,block1_target_trial
239,0,3104.295000026468,boat,35,187,139,0,5Y6/10,50,198983,block1_target_trial
347,0,17523.760000010952,gloom,87,59,58,58,N2,19,203226,block1_target_trial
346,0,2817.475000018021,bone,67,100,65,8,10YR3/6,93,336313,block2_target_trial
399,0,2640.3399999981048,corpse,79,56,49,32,5Y2/2,18,209889,block1_target_trial
50,0,3079.3899999698624,divinity,13,252,190,0,5Y8/14,44,340885,block1_target_trial
735,0,1682.0050000096671,divinity,13,252,190,0,5Y8/14,118,430703,block2_target_trial
239,0,3060.620000003837,faith,29,173,169,229,10PB7/8,51,202551,block1_target_trial
399,0,2694.7849999996834,urge,60,0,118,107,5BG4/8,19,213087,block1_target_trial
346,0,2718.6800000199582,mansion,11,254,185,179,5R8/6,95,341023,block2_target_trial
239,0,2258.1200000131503,fish,39,0,174,198,5B6/10,52,205317,block1_target_trial
735,0,1429.0799999726005,heroism,13,252,190,0,5Y8/14,120,435953,block2_target_trial
399,0,2634.249999988242,desire,64,169,50,112,5RP4/12,20,216230,block1_target_trial
239,0,1981.4100000075996,sadness,84,0,58,101,5PB2/8,53,207806,block1_target_trial
346,0,2809.2799999867566,rose,20,246,186,205,5RP8/6,97,348168,block2_target_trial
735,0,3987.744999991264,rose,55,190,26,52,5R4/14,122,442153,block2_target_trial
239,0,4169.549999991432,appearance,18,173,204,247,5PB8/6,54,212482,block1_target_trial
50,0,12624.06000000192,mansion,79,56,49,32,5Y2/2,45,354025,block1_target_trial
347,0,14384.834999917077,divinity,17,158,211,223,5B8/4,20,218114,block1_target_trial
399,0,2940.8499999990454,robin,53,218,64,108,10RP5/14,22,223802,block1_target_trial
239,0,3441.244999994524,ache,33,239,107,106,5R6/12,55,216431,block1_target_trial
346,0,2928.72999998508,sadness,79,56,49,32,5Y2/2,99,353034,block2_target_trial
399,0,2095.8949999912875,fork,32,181,182,181,N7,23,226402,block1_target_trial
735,0,1770.974999992177,staple,21,202,202,202,N8,124,446797,block2_target_trial
50,0,3591.794999956619,energy,52,181,89,164,10P5/12,46,358130,block1_target_trial
239,0,2846.595000009984,heroism,59,0,117,66,5G4/10,56,219787,block1_target_trial
399,0,2781.889999998384,optimism,39,0,174,198,5B6/10,24,229696,block1_target_trial
346,0,1605.7100000034552,belt,79,56,49,32,5Y2/2,101,356816,block2_target_trial
399,0,1734.4600000069477,lemon,13,252,190,0,5Y8/14,25,231935,block1_target_trial
50,0,5063.714999996591,urge,1,255,225,176,10YR9/4,47,363698,block1_target_trial
735,0,2164.5300000091083,computer,87,59,58,58,N2,126,453767,block2_target_trial
239,0,2213.8700000359677,computer,8,237,227,233,10P9/2,58,224060,block2_target_trial
