Concept,Iteration,S_Chao1,NumberOfPeople,NumberOfTrials,Prior,Tables,Alpha,Posterior,Chain,ProbabilityOfSameTable
a whale,8,3.0,95,36,Simplicity,3,0.16,-1190.3352453031653,1,0.34759002770083103
a whale,9,3.0,95,36,Simplicity,3,0.16,-1193.7967334614066,1,0.3431578947368421
a chicken,1,35.509426398026314,96,36,Simplicity,17,0.16,-1504.9596760962183,1,0.21180555555555558
a chicken,2,10.164930555555555,96,36,Simplicity,10,0.16,-1341.1435720446736,1,0.42426215277777773
a chicken,3,8.989583333333334,96,36,Simplicity,8,0.16,-1288.6613072785515,1,0.6354166666666666
a chicken,4,4.0,96,36,Simplicity,4,0.16,-1228.856450111437,1,0.7215711805555556
a chicken,5,4.0,96,36,Simplicity,4,0.16,-1221.7359350662796,1,0.8248697916666667
a chicken,6,2.0,96,36,Simplicity,2,0.16,-1169.7639686079124,1,0.9793836805555556
a chicken,7,1.0,96,36,Simplicity,1,0.16,-1160.854132130874,1,1.0
a chicken,8,1.0,96,36,Simplicity,1,0.16,-1160.854132130874,1,1.0
a chicken,9,1.0,96,36,Simplicity,1,0.16,-1160.854132130874,1,1.0
a penguin,1,22.100734645900676,83,36,Simplicity,21,0.16,-1568.4330715330673,1,0.06749891130788213
a penguin,2,21.24697162634277,83,36,Simplicity,17,0.16,-1508.2860248811603,1,0.09507911162723182
a penguin,3,13.65863453815261,83,36,Simplicity,13,0.16,-1462.5919457327325,1,0.12556249092756566
a penguin,4,11.975903614457831,83,36,Simplicity,10,0.16,-1420.7139479230084,1,0.2175932646247641
a penguin,5,7.0,83,36,Simplicity,7,0.16,-1353.3592396370298,1,0.3218173900420962
a penguin,6,7.0,83,36,Simplicity,7,0.16,-1332.8702096895138,1,0.4068805341849325
a penguin,7,7.493975903614458,83,36,Simplicity,7,0.16,-1309.8519637833353,1,0.6405864421541588
a penguin,8,7.975903614457831,83,36,Simplicity,6,0.16,-1257.9401402818135,1,0.777035854260415
a penguin,9,3.0,83,36,Simplicity,3,0.16,-1242.4744700030603,1,0.8426476992306574
a robin,1,17.1097972972973,74,36,Simplicity,16,0.16,-1274.7321222238381,1,0.10409057706355003
a robin,2,10.239864864864865,74,36,Simplicity,10,0.16,-1192.0411252615472,1,0.1376917457998539
a robin,3,9.47972972972973,74,36,Simplicity,9,0.16,-1185.0772398593708,1,0.16764061358655952
a robin,4,7.0,74,36,Simplicity,7,0.16,-1159.590249820896,1,0.18115412710007306
a robin,5,6.0,74,36,Simplicity,6,0.16,-1149.5835742463275,1,0.22790357925493063
a robin,6,6.0,74,36,Simplicity,6,0.16,-1147.7108394524053,1,0.21037253469685907
a robin,7,6.0,74,36,Simplicity,6,0.16,-1142.8520565736326,1,0.2520087655222791
a robin,8,5.0,74,36,Simplicity,5,0.16,-1115.0826060016448,1,0.2947406866325786
a robin,9,5.0,74,36,Simplicity,5,0.16,-1105.0234086213184,1,0.33199415631848067
a finch,1,16.99,100,36,Simplicity,16,0.16,-1828.6563200717246,1,0.099
a finch,2,11.0,100,36,Simplicity,11,0.16,-1776.2006474603484,1,0.1418
a finch,3,10.0,100,36,Simplicity,10,0.16,-1748.4888092678643,1,0.19599999999999998
a finch,4,9.0,100,36,Simplicity,9,0.16,-1698.2348028867636,1,0.30140000000000006
a finch,5,7.0,100,36,Simplicity,7,0.16,-1662.1863098984502,1,0.33540000000000003
a finch,6,8.98,100,36,Simplicity,7,0.16,-1635.450932956091,1,0.3962
a finch,7,6.98,100,36,Simplicity,5,0.16,-1598.1063484413598,1,0.4855999999999999
a finch,8,2.0,100,36,Simplicity,2,0.16,-1568.6555275392595,1,0.5242
a finch,9,2.0,100,36,Simplicity,2,0.16,-1579.773565433157,1,0.5288
a dolphin,1,25.810126582278482,79,36,Simplicity,11,0.16,-1166.7531626119808,1,0.4385515141804199
a dolphin,2,4.0,79,36,Simplicity,4,0.16,-1011.5337094017143,1,0.709982374619452
a dolphin,3,3.0,79,36,Simplicity,3,0.16,-997.3078245211345,1,0.7711905143406506
a dolphin,4,3.0,79,36,Simplicity,3,0.16,-996.8287493916275,1,0.8131709661913156
a dolphin,5,2.0,79,36,Simplicity,2,0.16,-968.926000256079,1,0.9506489344656304
a dolphin,6,1.0,79,36,Simplicity,1,0.16,-950.773276440653,1,1.0
a dolphin,7,1.0,79,36,Simplicity,1,0.16,-950.773276440653,1,1.0
a dolphin,8,1.0,79,36,Simplicity,1,0.16,-950.773276440653,1,1.0
a dolphin,9,1.0,79,36,Simplicity,1,0.16,-950.773276440653,1,1.0
